CustomerID,segment_id,segment_name,monetary,frequency,recency_days,tenure_days,risk_prob,risk_score,value_score,priority_score
17153,0,Frequent Budget Buyers,213.78,1,24,0,0.0,0.0,34.7,0.0
17148,0,Frequent Budget Buyers,124.88,1,52,0,0.0,0.0,29.8,0.0
17147,0,Frequent Budget Buyers,1714.59,4,23,289,0.0,0.0,53.6,0.0
17139,0,Frequent Budget Buyers,10668.47,12,16,273,0.0,0.0,70.2,0.0
17135,0,Frequent Budget Buyers,1139.73,7,16,355,0.0,0.0,49.9,0.0
13436,0,Frequent Budget Buyers,196.89,1,2,0,0.0,0.0,34.0,0.0
13431,0,Frequent Budget Buyers,1269.1,2,67,21,0.0,0.0,50.9,0.0
13429,0,Frequent Budget Buyers,1006.8,4,11,64,0.0,0.0,48.8,0.0
16539,0,Frequent Budget Buyers,1388.81,4,3,370,0.0,0.0,51.7,0.0
13994,0,Frequent Budget Buyers,2313.14,6,4,144,0.0,0.0,56.3,0.0
13993,0,Frequent Budget Buyers,3466.36,9,43,287,0.0,0.0,60.0,0.0
13992,0,Frequent Budget Buyers,76.8,1,30,0,0.0,0.0,25.5,0.0
13985,0,Frequent Budget Buyers,7060.13,15,4,260,0.0,0.0,66.5,0.0
13984,0,Frequent Budget Buyers,920.51,5,27,339,0.0,0.0,48.0,0.0
13983,0,Frequent Budget Buyers,2603.43,12,30,337,0.0,0.0,57.4,0.0
13982,0,Frequent Budget Buyers,1871.81,4,39,326,0.0,0.0,54.4,0.0
17164,0,Frequent Budget Buyers,2467.35,7,33,240,0.0,0.0,56.9,0.0
13418,0,Frequent Budget Buyers,6127.43,18,12,360,0.0,0.0,65.2,0.0
13403,0,Frequent Budget Buyers,75.0,1,18,0,0.0,0.0,25.2,0.0
13394,0,Frequent Budget Buyers,2520.02,8,2,308,0.0,0.0,57.1,0.0
13975,0,Frequent Budget Buyers,2526.28,6,31,245,0.0,0.0,57.1,0.0
13971,0,Frequent Budget Buyers,2758.26,8,19,266,0.0,0.0,57.9,0.0
13969,0,Frequent Budget Buyers,9053.94,18,7,357,0.0,0.0,68.8,0.0
16560,0,Frequent Budget Buyers,841.41,2,27,331,0.0,0.0,47.1,0.0
17211,0,Frequent Budget Buyers,2317.2200000000003,8,27,342,0.0,0.0,56.4,0.0
17206,0,Frequent Budget Buyers,204.24,1,53,0,0.0,0.0,34.3,0.0
13350,0,Frequent Budget Buyers,979.12,2,16,63,0.0,0.0,48.5,0.0
13349,0,Frequent Budget Buyers,247.32,1,11,0,0.0,0.0,36.0,0.0
17205,0,Frequent Budget Buyers,384.08,1,54,0,0.0,0.0,40.0,0.0
17198,0,Frequent Budget Buyers,692.22,3,24,347,0.0,0.0,45.4,0.0
17191,0,Frequent Budget Buyers,2095.13,7,28,340,0.0,0.0,55.4,0.0
17188,0,Frequent Budget Buyers,2474.23,7,11,351,0.0,0.0,56.9,0.0
17181,0,Frequent Budget Buyers,239.92000000000002,2,57,316,0.0,0.0,35.7,0.0
17180,0,Frequent Budget Buyers,796.03,4,56,259,0.0,0.0,46.6,0.0
16531,0,Frequent Budget Buyers,1244.59,7,22,338,0.0,0.0,50.7,0.0
16525,0,Frequent Budget Buyers,13027.45,26,2,364,0.0,0.0,72.1,0.0
14014,0,Frequent Budget Buyers,505.18,1,77,0,0.0,0.0,42.5,0.0
16556,0,Frequent Budget Buyers,3313.79,7,67,293,0.0,0.0,59.6,0.0
16549,0,Frequent Budget Buyers,4154.64,10,10,324,0.0,0.0,61.7,0.0
16542,0,Frequent Budget Buyers,119.62,1,54,0,0.0,0.0,29.4,0.0
16477,0,Frequent Budget Buyers,2494.46,7,64,307,0.0,0.0,57.0,0.0
16474,0,Frequent Budget Buyers,1871.5,7,7,137,0.0,0.0,54.4,0.0
14001,0,Frequent Budget Buyers,2043.0800000000002,3,46,327,0.0,0.0,55.2,0.0
13999,0,Frequent Budget Buyers,3901.81,12,10,351,0.0,0.0,61.1,0.0
16504,0,Frequent Budget Buyers,484.38,1,25,0,0.0,0.0,42.1,0.0
16497,0,Frequent Budget Buyers,2965.69,6,50,283,0.0,0.0,58.6,0.0
16496,0,Frequent Budget Buyers,1599.52,3,9,308,0.0,0.0,53.0,0.0
14039,0,Frequent Budget Buyers,152.2,1,33,0,0.0,0.0,31.6,0.0
14035,0,Frequent Budget Buyers,1428.02,5,29,268,0.0,0.0,51.9,0.0
14034,0,Frequent Budget Buyers,651.8199999999999,3,22,135,0.0,0.0,44.8,0.0
14032,0,Frequent Budget Buyers,2975.59,11,2,364,0.0,0.0,58.6,0.0
17220,0,Frequent Budget Buyers,3198.25,14,24,339,0.0,0.0,59.3,0.0
17219,0,Frequent Budget Buyers,114.23,1,32,0,0.0,0.0,29.0,0.0
17218,0,Frequent Budget Buyers,1960.72,10,4,363,0.0,0.0,54.8,0.0
17214,0,Frequent Budget Buyers,1069.1200000000001,6,60,298,0.0,0.0,49.3,0.0
17213,0,Frequent Budget Buyers,2781.23,7,40,326,0.0,0.0,58.0,0.0
16458,0,Frequent Budget Buyers,3482.7400000000002,18,3,357,0.0,0.0,60.1,0.0
16455,0,Frequent Budget Buyers,1841.18,7,64,307,0.0,0.0,54.3,0.0
14060,0,Frequent Budget Buyers,6140.42,19,5,368,0.0,0.0,65.2,0.0
14057,0,Frequent Budget Buyers,6217.96,17,24,336,0.0,0.0,65.3,0.0
14056,0,Frequent Budget Buyers,8214.65,23,1,282,0.0,0.0,67.9,0.0
14051,0,Frequent Budget Buyers,15610.390000000001,23,1,365,0.0,0.0,73.7,0.0
13329,0,Frequent Budget Buyers,789.0,2,32,335,0.0,0.0,46.6,0.0
13327,0,Frequent Budget Buyers,3627.77,8,39,326,0.0,0.0,60.4,0.0
17243,0,Frequent Budget Buyers,8676.85,26,1,368,0.0,0.0,68.4,0.0
17238,0,Frequent Budget Buyers,3744.65,17,3,368,0.0,0.0,60.7,0.0
17235,0,Frequent Budget Buyers,550.06,2,25,347,0.0,0.0,43.3,0.0
17227,0,Frequent Budget Buyers,939.32,6,19,349,0.0,0.0,48.1,0.0
14031,0,Frequent Budget Buyers,17286.86,19,7,365,0.0,0.0,74.6,0.0
14030,0,Frequent Budget Buyers,2360.09,8,18,348,0.0,0.0,56.5,0.0
14027,0,Frequent Budget Buyers,104.82,1,61,0,0.0,0.0,28.3,0.0
16485,0,Frequent Budget Buyers,363.65,1,77,0,0.0,0.0,39.5,0.0
14107,0,Frequent Budget Buyers,2703.23,7,52,312,0.0,0.0,57.8,0.0
14099,0,Frequent Budget Buyers,3104.17,11,16,338,0.0,0.0,59.0,0.0
14093,0,Frequent Budget Buyers,442.85,1,12,0,0.0,0.0,41.3,0.0
14092,0,Frequent Budget Buyers,4076.91,14,8,350,0.0,0.0,61.5,0.0
14089,0,Frequent Budget Buyers,161.0,1,57,0,0.0,0.0,32.1,0.0
13324,0,Frequent Budget Buyers,7121.95,10,36,324,0.0,0.0,66.6,0.0
13319,0,Frequent Budget Buyers,10845.550000000001,26,5,360,0.0,0.0,70.4,0.0
13317,0,Frequent Budget Buyers,2273.68,6,66,292,0.0,0.0,56.2,0.0
13313,0,Frequent Budget Buyers,1555.32,5,22,317,0.0,0.0,52.7,0.0
13310,0,Frequent Budget Buyers,1132.03,3,28,296,0.0,0.0,49.8,0.0
13309,0,Frequent Budget Buyers,1456.79,5,7,301,0.0,0.0,52.1,0.0
13347,0,Frequent Budget Buyers,341.36,1,70,0,0.0,0.0,38.9,0.0
13332,0,Frequent Budget Buyers,350.9,1,14,0,0.0,0.0,39.2,0.0
14071,0,Frequent Budget Buyers,1438.82,8,4,261,0.0,0.0,52.0,0.0
14062,0,Frequent Budget Buyers,10464.85,12,10,354,0.0,0.0,70.1,0.0
16460,0,Frequent Budget Buyers,814.72,3,28,53,0.0,0.0,46.8,0.0
16404,0,Frequent Budget Buyers,443.05,1,70,0,0.0,0.0,41.3,0.0
16401,0,Frequent Budget Buyers,4098.32,12,1,326,0.0,0.0,61.5,0.0
14116,0,Frequent Budget Buyers,1382.74,5,20,101,0.0,0.0,51.7,0.0
14112,0,Frequent Budget Buyers,2915.15,7,23,253,0.0,0.0,58.4,0.0
17293,0,Frequent Budget Buyers,1875.1100000000001,9,8,352,0.0,0.0,54.4,0.0
17290,0,Frequent Budget Buyers,525.24,2,4,12,0.0,0.0,42.9,0.0
17289,0,Frequent Budget Buyers,944.41,3,32,148,0.0,0.0,48.2,0.0
17288,0,Frequent Budget Buyers,1419.73,7,9,349,0.0,0.0,51.9,0.0
17287,0,Frequent Budget Buyers,1064.11,7,26,346,0.0,0.0,49.3,0.0
13305,0,Frequent Budget Buyers,2000.86,10,4,368,0.0,0.0,55.0,0.0
17262,0,Frequent Budget Buyers,1253.3600000000001,5,52,313,0.0,0.0,50.8,0.0
16423,0,Frequent Budget Buyers,346.12,1,25,0,0.0,0.0,39.1,0.0
16422,0,Frequent Budget Buyers,34684.4,51,17,351,0.0,0.0,81.0,0.0
16412,0,Frequent Budget Buyers,151.83,1,54,0,0.0,0.0,31.6,0.0
16411,0,Frequent Budget Buyers,214.65,2,19,349,0.0,0.0,34.7,0.0
16409,0,Frequent Budget Buyers,2028.88,5,36,281,0.0,0.0,55.1,0.0
17323,0,Frequent Budget Buyers,921.07,7,15,277,0.0,0.0,48.0,0.0
14110,0,Frequent Budget Buyers,5683.15,12,4,263,0.0,0.0,64.5,0.0
16363,0,Frequent Budget Buyers,109.36000000000001,1,53,0,0.0,0.0,28.6,0.0
16359,0,Frequent Budget Buyers,1750.92,9,7,324,0.0,0.0,53.8,0.0
17315,0,Frequent Budget Buyers,6292.26,38,2,355,0.0,0.0,65.4,0.0
17314,0,Frequent Budget Buyers,2527.92,8,25,287,0.0,0.0,57.1,0.0
17306,0,Frequent Budget Buyers,8631.31,19,11,342,0.0,0.0,68.3,0.0
17302,0,Frequent Budget Buyers,1135.63,5,15,290,0.0,0.0,49.9,0.0
17301,0,Frequent Budget Buyers,197.63,1,21,0,0.0,0.0,34.0,0.0
13269,0,Frequent Budget Buyers,5346.2300000000005,15,1,368,0.0,0.0,64.0,0.0
13268,0,Frequent Budget Buyers,3214.69,11,18,249,0.0,0.0,59.3,0.0
13267,0,Frequent Budget Buyers,4521.49,19,3,364,0.0,0.0,62.4,0.0
13266,0,Frequent Budget Buyers,3834.2599999999998,12,11,245,0.0,0.0,60.9,0.0
13263,0,Frequent Budget Buyers,7454.07,35,1,323,0.0,0.0,67.0,0.0
14088,0,Frequent Budget Buyers,50491.81,13,10,312,0.0,0.0,84.4,0.0
14085,0,Frequent Budget Buyers,4448.54,18,2,366,0.0,0.0,62.3,0.0
13225,0,Frequent Budget Buyers,6463.84,7,3,358,0.0,0.0,65.7,0.0
16358,0,Frequent Budget Buyers,2027.5,4,1,183,0.0,0.0,55.1,0.0
16353,0,Frequent Budget Buyers,6675.71,23,4,366,0.0,0.0,66.0,0.0
16350,0,Frequent Budget Buyers,1116.47,4,21,312,0.0,0.0,49.7,0.0
16347,0,Frequent Budget Buyers,887.65,2,11,25,0.0,0.0,47.6,0.0
14150,0,Frequent Budget Buyers,658.64,2,36,324,0.0,0.0,44.9,0.0
14146,0,Frequent Budget Buyers,4191.0,5,9,348,0.0,0.0,61.7,0.0
14135,0,Frequent Budget Buyers,4690.31,15,2,371,0.0,0.0,62.8,0.0
17348,0,Frequent Budget Buyers,1159.52,5,15,283,0.0,0.0,50.1,0.0
17346,0,Frequent Budget Buyers,2676.56,15,4,369,0.0,0.0,57.7,0.0
17340,0,Frequent Budget Buyers,12353.29,11,30,336,0.0,0.0,71.6,0.0
17338,0,Frequent Budget Buyers,6643.93,8,17,344,0.0,0.0,65.9,0.0
17329,0,Frequent Budget Buyers,523.11,2,14,300,0.0,0.0,42.8,0.0
13255,0,Frequent Budget Buyers,399.51,2,9,364,0.0,0.0,40.4,0.0
13246,0,Frequent Budget Buyers,1987.3,6,18,312,0.0,0.0,55.0,0.0
17324,0,Frequent Budget Buyers,990.23,4,18,348,0.0,0.0,48.6,0.0
14179,0,Frequent Budget Buyers,719.78,2,41,11,0.0,0.0,45.7,0.0
14175,0,Frequent Budget Buyers,3222.3,3,60,269,0.0,0.0,59.4,0.0
16337,0,Frequent Budget Buyers,151.05,1,37,0,0.0,0.0,31.6,0.0
16332,0,Frequent Budget Buyers,1593.2,7,28,277,0.0,0.0,52.9,0.0
16326,0,Frequent Budget Buyers,3110.96,14,6,328,0.0,0.0,59.0,0.0
14159,0,Frequent Budget Buyers,4693.01,11,20,343,0.0,0.0,62.8,0.0
14158,0,Frequent Budget Buyers,507.66,1,40,0,0.0,0.0,42.5,0.0
14156,0,Frequent Budget Buyers,117379.63,55,10,361,0.0,0.0,92.1,0.0
16318,0,Frequent Budget Buyers,328.15,1,35,0,0.0,0.0,38.6,0.0
17368,0,Frequent Budget Buyers,1912.67,8,23,314,0.0,0.0,54.6,0.0
17365,0,Frequent Budget Buyers,4801.56,8,13,320,0.0,0.0,63.0,0.0
17364,0,Frequent Budget Buyers,4481.18,11,1,330,0.0,0.0,62.4,0.0
17359,0,Frequent Budget Buyers,127.86,1,11,0,0.0,0.0,30.0,0.0
17350,0,Frequent Budget Buyers,1286.07,4,8,42,0.0,0.0,51.0,0.0
13232,0,Frequent Budget Buyers,1357.6,7,13,230,0.0,0.0,51.5,0.0
13230,0,Frequent Budget Buyers,2806.97,14,4,360,0.0,0.0,58.1,0.0
14209,0,Frequent Budget Buyers,2073.43,6,11,321,0.0,0.0,55.3,0.0
14204,0,Frequent Budget Buyers,161.03,1,2,0,0.0,0.0,32.1,0.0
16271,0,Frequent Budget Buyers,1429.24,5,3,355,0.0,0.0,52.0,0.0
17383,0,Frequent Budget Buyers,199.29,1,4,0,0.0,0.0,34.1,0.0
17381,0,Frequent Budget Buyers,20275.61,29,9,363,0.0,0.0,76.1,0.0
17377,0,Frequent Budget Buyers,4100.92,20,24,349,0.0,0.0,61.5,0.0
17372,0,Frequent Budget Buyers,1342.68,8,41,321,0.0,0.0,51.4,0.0
13209,0,Frequent Budget Buyers,5891.61,8,30,331,0.0,0.0,64.8,0.0
13199,0,Frequent Budget Buyers,9817.12,38,4,363,0.0,0.0,69.5,0.0
13198,0,Frequent Budget Buyers,3401.2400000000002,6,10,351,0.0,0.0,59.8,0.0
16316,0,Frequent Budget Buyers,2938.91,8,64,293,0.0,0.0,58.5,0.0
16303,0,Frequent Budget Buyers,5360.63,3,26,307,0.0,0.0,64.0,0.0
14194,0,Frequent Budget Buyers,11349.52,21,5,303,0.0,0.0,70.8,0.0
14191,0,Frequent Budget Buyers,4684.76,13,2,218,0.0,0.0,62.8,0.0
14189,0,Frequent Budget Buyers,4654.08,15,2,366,0.0,0.0,62.7,0.0
14188,0,Frequent Budget Buyers,2054.36,6,31,279,0.0,0.0,55.3,0.0
16255,0,Frequent Budget Buyers,2619.91,8,17,348,0.0,0.0,57.5,0.0
14236,0,Frequent Budget Buyers,490.86,2,81,291,0.0,0.0,42.2,0.0
14227,0,Frequent Budget Buyers,3350.96,10,26,258,0.0,0.0,59.7,0.0
14221,0,Frequent Budget Buyers,3432.8,9,42,296,0.0,0.0,59.9,0.0
13178,0,Frequent Budget Buyers,5725.47,11,26,334,0.0,0.0,64.6,0.0
13173,0,Frequent Budget Buyers,353.65,2,4,363,0.0,0.0,39.3,0.0
17404,0,Frequent Budget Buyers,31906.82,15,4,356,0.0,0.0,80.2,0.0
17403,0,Frequent Budget Buyers,281.62,1,36,0,0.0,0.0,37.2,0.0
17402,0,Frequent Budget Buyers,2633.85,13,5,364,0.0,0.0,57.5,0.0
17389,0,Frequent Budget Buyers,31833.68,34,1,330,0.0,0.0,80.2,0.0
16295,0,Frequent Budget Buyers,1328.55,4,10,54,0.0,0.0,51.3,0.0
16293,0,Frequent Budget Buyers,2248.9900000000002,10,22,345,0.0,0.0,56.1,0.0
16284,0,Frequent Budget Buyers,823.97,2,31,19,0.0,0.0,46.9,0.0
14217,0,Frequent Budget Buyers,2004.98,17,2,364,0.0,0.0,55.0,0.0
14215,0,Frequent Budget Buyers,1789.72,6,12,356,0.0,0.0,54.0,0.0
14214,0,Frequent Budget Buyers,1004.38,5,31,246,0.0,0.0,48.7,0.0
16235,0,Frequent Budget Buyers,867.31,5,41,291,0.0,0.0,47.4,0.0
16233,0,Frequent Budget Buyers,536.6800000000001,3,71,295,0.0,0.0,43.1,0.0
14261,0,Frequent Budget Buyers,1163.45,2,51,27,0.0,0.0,50.1,0.0
14258,0,Frequent Budget Buyers,12669.98,9,9,328,0.0,0.0,71.8,0.0
14243,0,Frequent Budget Buyers,2588.77,10,9,357,0.0,0.0,57.4,0.0
14239,0,Frequent Budget Buyers,2380.85,11,43,272,0.0,0.0,56.6,0.0
17426,0,Frequent Budget Buyers,5037.26,6,8,274,0.0,0.0,63.4,0.0
17422,0,Frequent Budget Buyers,1979.37,6,16,279,0.0,0.0,54.9,0.0
17419,0,Frequent Budget Buyers,4226.57,12,11,355,0.0,0.0,61.8,0.0
17418,0,Frequent Budget Buyers,463.46000000000004,2,42,281,0.0,0.0,41.7,0.0
17416,0,Frequent Budget Buyers,6893.42,7,30,251,0.0,0.0,66.3,0.0
17412,0,Frequent Budget Buyers,1258.06,7,3,369,0.0,0.0,50.8,0.0
17411,0,Frequent Budget Buyers,778.94,3,12,249,0.0,0.0,46.4,0.0
13183,0,Frequent Budget Buyers,3957.78,9,8,326,0.0,0.0,61.2,0.0
16265,0,Frequent Budget Buyers,5447.0,9,9,355,0.0,0.0,64.1,0.0
16258,0,Frequent Budget Buyers,5203.51,5,45,173,0.0,0.0,63.7,0.0
16191,0,Frequent Budget Buyers,5180.52,13,3,357,0.0,0.0,63.7,0.0
16186,0,Frequent Budget Buyers,4006.94,12,23,349,0.0,0.0,61.3,0.0
16221,0,Frequent Budget Buyers,864.86,3,37,330,0.0,0.0,47.4,0.0
16218,0,Frequent Budget Buyers,3084.68,7,30,343,0.0,0.0,59.0,0.0
16210,0,Frequent Budget Buyers,21086.3,18,2,372,0.0,0.0,76.5,0.0
16207,0,Frequent Budget Buyers,394.38,1,25,0,0.0,0.0,40.3,0.0
14282,0,Frequent Budget Buyers,3729.34,15,3,364,0.0,0.0,60.7,0.0
17449,0,Frequent Budget Buyers,2520.86,7,2,357,0.0,0.0,57.1,0.0
17430,0,Frequent Budget Buyers,265.76,2,33,332,0.0,0.0,36.7,0.0
13170,0,Frequent Budget Buyers,116.00999999999999,1,27,0,0.0,0.0,29.2,0.0
13165,0,Frequent Budget Buyers,1021.48,2,46,305,0.0,0.0,48.9,0.0
13155,0,Frequent Budget Buyers,971.76,4,33,335,0.0,0.0,48.4,0.0
17428,0,Frequent Budget Buyers,17256.85,28,1,368,0.0,0.0,74.6,0.0
16242,0,Frequent Budget Buyers,3603.21,7,8,268,0.0,0.0,60.4,0.0
16241,0,Frequent Budget Buyers,2607.87,13,10,360,0.0,0.0,57.4,0.0
16236,0,Frequent Budget Buyers,432.2,1,78,0,0.0,0.0,41.1,0.0
16168,0,Frequent Budget Buyers,3787.6,27,11,359,0.0,0.0,60.8,0.0
16164,0,Frequent Budget Buyers,822.48,3,17,25,0.0,0.0,46.9,0.0
14299,0,Frequent Budget Buyers,3965.62,9,8,357,0.0,0.0,61.2,0.0
14298,0,Frequent Budget Buyers,51527.3,44,8,352,0.0,0.0,84.6,0.0
14293,0,Frequent Budget Buyers,1046.56,4,3,365,0.0,0.0,49.1,0.0
14292,0,Frequent Budget Buyers,4871.93,9,8,275,0.0,0.0,63.1,0.0
14291,0,Frequent Budget Buyers,3883.25,11,2,273,0.0,0.0,61.1,0.0
17466,0,Frequent Budget Buyers,763.28,2,10,68,0.0,0.0,46.3,0.0
17462,0,Frequent Budget Buyers,675.69,2,60,223,0.0,0.0,45.1,0.0
13148,0,Frequent Budget Buyers,3707.12,12,29,335,0.0,0.0,60.6,0.0
13146,0,Frequent Budget Buyers,228.91,1,26,0,0.0,0.0,35.3,0.0
13138,0,Frequent Budget Buyers,962.39,6,22,350,0.0,0.0,48.4,0.0
13137,0,Frequent Budget Buyers,3650.41,8,11,298,0.0,0.0,60.5,0.0
17450,0,Frequent Budget Buyers,194550.79,46,8,359,0.0,0.0,96.7,0.0
16204,0,Frequent Budget Buyers,405.71,1,23,0,0.0,0.0,40.5,0.0
16198,0,Frequent Budget Buyers,400.68100000000004,1,75,0,0.0,0.0,40.4,0.0
13107,0,Frequent Budget Buyers,1531.6200000000001,4,44,289,0.0,0.0,52.6,0.0
13104,0,Frequent Budget Buyers,1098.48,6,3,351,0.0,0.0,49.6,0.0
13103,0,Frequent Budget Buyers,243.94,1,40,0,0.0,0.0,35.9,0.0
13102,0,Frequent Budget Buyers,6424.09,24,1,363,0.0,0.0,65.6,0.0
13097,0,Frequent Budget Buyers,6010.42,10,33,327,0.0,0.0,65.0,0.0
13090,0,Frequent Budget Buyers,8910.82,14,9,364,0.0,0.0,68.6,0.0
13089,0,Frequent Budget Buyers,58825.83,97,3,366,0.0,0.0,85.8,0.0
17498,0,Frequent Budget Buyers,272.22,1,76,0,0.0,0.0,36.9,0.0
17491,0,Frequent Budget Buyers,3558.87,10,1,366,0.0,0.0,60.3,0.0
17481,0,Frequent Budget Buyers,1255.59,4,4,90,0.0,0.0,50.8,0.0
17475,0,Frequent Budget Buyers,194.37,1,79,0,0.0,0.0,33.8,0.0
13126,0,Frequent Budget Buyers,2099.64,8,5,361,0.0,0.0,55.5,0.0
17470,0,Frequent Budget Buyers,1125.07,5,45,323,0.0,0.0,49.8,0.0
16179,0,Frequent Budget Buyers,215.83,1,61,0,0.0,0.0,34.8,0.0
16177,0,Frequent Budget Buyers,331.95,1,50,0,0.0,0.0,38.7,0.0
16170,0,Frequent Budget Buyers,1885.05,6,51,197,0.0,0.0,54.5,0.0
14345,0,Frequent Budget Buyers,108.97999999999999,1,39,0,0.0,0.0,28.6,0.0
14367,0,Frequent Budget Buyers,9261.52,16,8,267,0.0,0.0,69.0,0.0
16161,0,Frequent Budget Buyers,5575.56,19,2,367,0.0,0.0,64.3,0.0
16156,0,Frequent Budget Buyers,3122.04,9,9,302,0.0,0.0,59.1,0.0
16153,0,Frequent Budget Buyers,1824.23,5,50,305,0.0,0.0,54.2,0.0
16150,0,Frequent Budget Buyers,2053.02,5,43,329,0.0,0.0,55.3,0.0
16145,0,Frequent Budget Buyers,3799.4900000000002,11,9,351,0.0,0.0,60.9,0.0
14334,0,Frequent Budget Buyers,2552.21,8,17,341,0.0,0.0,57.2,0.0
14321,0,Frequent Budget Buyers,1530.75,5,11,322,0.0,0.0,52.6,0.0
14312,0,Frequent Budget Buyers,1611.59,6,47,290,0.0,0.0,53.0,0.0
14309,0,Frequent Budget Buyers,2352.53,9,8,350,0.0,0.0,56.5,0.0
16143,0,Frequent Budget Buyers,2424.94,6,3,365,0.0,0.0,56.8,0.0
17513,0,Frequent Budget Buyers,513.2,1,72,0,0.0,0.0,42.6,0.0
17512,0,Frequent Budget Buyers,2924.9900000000002,10,29,272,0.0,0.0,58.5,0.0
17511,0,Frequent Budget Buyers,91062.38,31,3,370,0.0,0.0,89.8,0.0
17510,0,Frequent Budget Buyers,308.48,1,25,0,0.0,0.0,38.0,0.0
14404,0,Frequent Budget Buyers,1474.32,6,34,335,0.0,0.0,52.2,0.0
14401,0,Frequent Budget Buyers,4051.48,13,4,355,0.0,0.0,61.4,0.0
14395,0,Frequent Budget Buyers,3507.71,9,2,369,0.0,0.0,60.1,0.0
14390,0,Frequent Budget Buyers,4652.82,9,10,362,0.0,0.0,62.7,0.0
14388,0,Frequent Budget Buyers,3212.84,8,10,362,0.0,0.0,59.3,0.0
14382,0,Frequent Budget Buyers,626.0699999999999,1,26,0,0.0,0.0,44.5,0.0
17534,0,Frequent Budget Buyers,223.36,1,54,0,0.0,0.0,35.1,0.0
17530,0,Frequent Budget Buyers,2385.0,10,1,363,0.0,0.0,56.6,0.0
17528,0,Frequent Budget Buyers,3628.5,8,1,70,0.0,0.0,60.4,0.0
17519,0,Frequent Budget Buyers,1844.02,6,17,351,0.0,0.0,54.3,0.0
13078,0,Frequent Budget Buyers,12627.94,26,3,363,0.0,0.0,71.8,0.0
13077,0,Frequent Budget Buyers,729.27,4,1,365,0.0,0.0,45.8,0.0
13069,0,Frequent Budget Buyers,4436.12,24,1,368,0.0,0.0,62.3,0.0
16134,0,Frequent Budget Buyers,618.09,2,22,337,0.0,0.0,44.3,0.0
16133,0,Frequent Budget Buyers,14589.04,33,4,314,0.0,0.0,73.1,0.0
16128,0,Frequent Budget Buyers,1880.22,5,18,264,0.0,0.0,54.5,0.0
14419,0,Frequent Budget Buyers,1058.06,6,11,354,0.0,0.0,49.2,0.0
14415,0,Frequent Budget Buyers,5900.28,13,1,359,0.0,0.0,64.9,0.0
14409,0,Frequent Budget Buyers,2059.4500000000003,6,71,297,0.0,0.0,55.3,0.0
14408,0,Frequent Budget Buyers,2606.53,7,11,253,0.0,0.0,57.4,0.0
14443,0,Frequent Budget Buyers,1420.2,4,54,314,0.0,0.0,51.9,0.0
14440,0,Frequent Budget Buyers,2357.6800000000003,5,8,357,0.0,0.0,56.5,0.0
14432,0,Frequent Budget Buyers,2255.51,6,10,79,0.0,0.0,56.1,0.0
17555,0,Frequent Budget Buyers,483.26,2,20,314,0.0,0.0,42.1,0.0
17552,0,Frequent Budget Buyers,930.41,4,60,311,0.0,0.0,48.1,0.0
17540,0,Frequent Budget Buyers,578.9,2,25,291,0.0,0.0,43.7,0.0
13064,0,Frequent Budget Buyers,1119.49,4,13,314,0.0,0.0,49.7,0.0
13050,0,Frequent Budget Buyers,5836.86,17,15,351,0.0,0.0,64.8,0.0
13048,0,Frequent Budget Buyers,1835.91,4,14,312,0.0,0.0,54.2,0.0
13047,0,Frequent Budget Buyers,3237.54,10,32,342,0.0,0.0,59.4,0.0
16122,0,Frequent Budget Buyers,684.4200000000001,4,73,293,0.0,0.0,45.3,0.0
16115,0,Frequent Budget Buyers,1667.97,8,10,282,0.0,0.0,53.4,0.0
16071,0,Frequent Budget Buyers,326.24,1,45,0,0.0,0.0,38.5,0.0
16059,0,Frequent Budget Buyers,1459.8600000000001,6,66,301,0.0,0.0,52.1,0.0
16057,0,Frequent Budget Buyers,2263.12,7,16,268,0.0,0.0,56.1,0.0
16052,0,Frequent Budget Buyers,362.06,1,54,0,0.0,0.0,39.5,0.0
17572,0,Frequent Budget Buyers,226.75000000000003,4,71,302,0.0,0.0,35.2,0.0
17567,0,Frequent Budget Buyers,4331.48,8,7,365,0.0,0.0,62.0,0.0
17566,0,Frequent Budget Buyers,901.21,2,8,17,0.0,0.0,47.8,0.0
13040,0,Frequent Budget Buyers,676.99,2,9,24,0.0,0.0,45.2,0.0
13030,0,Frequent Budget Buyers,799.48,2,11,356,0.0,0.0,46.7,0.0
13026,0,Frequent Budget Buyers,975.36,5,1,274,0.0,0.0,48.5,0.0
13021,0,Frequent Budget Buyers,2616.38,9,4,354,0.0,0.0,57.5,0.0
13018,0,Frequent Budget Buyers,7277.7,28,16,279,0.0,0.0,66.8,0.0
16086,0,Frequent Budget Buyers,1121.39,5,59,307,0.0,0.0,49.7,0.0
16085,0,Frequent Budget Buyers,981.51,5,23,297,0.0,0.0,48.5,0.0
14422,0,Frequent Budget Buyers,4263.64,6,1,266,0.0,0.0,61.9,0.0
14421,0,Frequent Budget Buyers,813.11,2,57,154,0.0,0.0,46.8,0.0
14484,0,Frequent Budget Buyers,321.92,1,50,0,0.0,0.0,38.4,0.0
14482,0,Frequent Budget Buyers,2068.15,6,18,220,0.0,0.0,55.3,0.0
14480,0,Frequent Budget Buyers,279.05,1,11,0,0.0,0.0,37.1,0.0
17593,0,Frequent Budget Buyers,3927.34,5,4,349,0.0,0.0,61.2,0.0
